id;title;url;cover;rate
26857793;原谅他77次;https://movie.douban.com/subject/26857793/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2464315908.jpg;6.6
26357441;亨利之书;https://movie.douban.com/subject/26357441/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2466169134.jpg;6.7
26615208;隐藏人物;https://movie.douban.com/subject/26615208/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2408791085.jpg;8.6
26687241;仓皇一夜;https://movie.douban.com/subject/26687241/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2456953348.jpg;5.5
3434070;太空旅客;https://movie.douban.com/subject/3434070/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2410576676.jpg;6.9
26801782;缉枪;https://movie.douban.com/subject/26801782/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2461747793.jpg;6.3
26844764;99号牢房内的博弈;https://movie.douban.com/subject/26844764/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2496993137.jpg;6.5
6982558;长城;https://movie.douban.com/subject/6982558/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2394573821.jpg;4.9
26752106;黑白迷宫;https://movie.douban.com/subject/26752106/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2497530254.jpg;4.6
3230115;极限特工3：终极回归;https://movie.douban.com/subject/3230115/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2410569976.jpg;5.6
26992413;1922;https://movie.douban.com/subject/26992413/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2502605848.jpg;5.9
1884684;沉默;https://movie.douban.com/subject/1884684/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2399605505.jpg;7.6
26743601;迈耶罗维茨的故事;https://movie.douban.com/subject/26743601/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2503057095.jpg;6.8
26748223;失眠;https://movie.douban.com/subject/26748223/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2497145485.jpg;6.0
26383898;一锤定音;https://movie.douban.com/subject/26383898/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2455068697.jpg;7.4
26748877;3月的狮子 后篇;https://movie.douban.com/subject/26748877/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2453694301.jpg;7.4
25857966;鲛珠传;https://movie.douban.com/subject/25857966/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2493908018.jpg;4.4
26862259;乘风破浪;https://movie.douban.com/subject/26862259/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2408407697.jpg;6.8
26615511;3月的狮子 前篇;https://movie.douban.com/subject/26615511/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2412555209.jpg;7.4
25827741;反转人生;https://movie.douban.com/subject/25827741/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2472782062.jpg;5.2
26279202;“吃吃”的爱;https://movie.douban.com/subject/26279202/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2459199108.jpg;5.5
6529890;超速驾驶;https://movie.douban.com/subject/6529890/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2453545610.jpg;5.3
27018296;之后;https://movie.douban.com/subject/27018296/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2465600801.jpg;7.5
26644002;傲娇与偏见;https://movie.douban.com/subject/26644002/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2455810613.jpg;5.0
26333560;疾速特攻;https://movie.douban.com/subject/26333560/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2387808548.jpg;7.3
26707472;明日的我与昨日的你约会;https://movie.douban.com/subject/26707472/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2390682054.jpg;7.5
26145033;乐高蝙蝠侠大电影;https://movie.douban.com/subject/26145033/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2417949761.jpg;8.0
25978126;间谍同盟;https://movie.douban.com/subject/25978126/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2402069220.jpg;7.0
26855690;白百合;https://movie.douban.com/subject/26855690/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2402096777.jpg;5.0
25903033;我是马布里;https://movie.douban.com/subject/25903033/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2494729086.jpg;6.3
25911694;摆渡人;https://movie.douban.com/subject/25911694/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2390687452.jpg;4.0
26362764;真实;https://movie.douban.com/subject/26362764/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2460120821.jpg;4.9
26718838;异星觉醒;https://movie.douban.com/subject/26718838/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2456571580.jpg;6.5
26748673;拆弹专家;https://movie.douban.com/subject/26748673/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2465858820.jpg;6.4
